datatype,glanceid,name,tid,chain_tid,phys_group,events,files,status,timestamp,pr_id,campaign,ddm_erase_timestamp,vuid,grid_exec,se,file_size_mb
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r2920_r2900_p845_tid623706_00,623706,623706,gr_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,ef5b6674-2acc-11e1-b571-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107700.AlpgenJimmyWtaunuNp0_pt20.recon.AOD.e835_s1299_s1300_r2673_tid505092_00,505092,505092,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,e2749b86-d57e-11e0-9008-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107673.AlpgenJimmyZtautauNp3_pt20.evgen.EVNT.e835_tid576377_00,576377,576377,Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,8d7a1fae-033a-11e1-ab73-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107675.AlpgenJimmyZtautauNp5_pt20.merge.NTUP_TAUMEDIUM.e835_s1299_s1300_r3043_r2993_p851_tid654135_00,654135,654135,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,742d7182-3c14-11e1-a89c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.HITS.e825_s1299_tid01485675_03,1485675,1485675,AP_Top,0,NULL,deleted,NULL,NULL,NULL,NULL,c6b6a2f2-f576-11e3-a64b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r3043_r2993_p1035_tid00813111_00,813111,813111,gr_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,84e0e8b8-987d-11e1-9be1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.log.e825_s1299_s1300_r2730_r2700_p782_tid573544_00,573544,573544,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,9bc7ca9c-00e8-11e1-96bc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.merge.AOD.e835_s1299_s1300_r2730_r2700_tid517969_00,517969,517969,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,5a5fd164-df85-11e0-9163-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.NTUP_SMWZ.e825_s1299_s1300_r2920_r2900_p833_tid620786_00,620786,620786,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,bec3bd1e-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.log.e825_a131_s1353_tid581212_00,581212,581212,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,0b8dc6bc-0984-11e1-aee9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.AOD.e825_s1299_s1300_r3043_r2993_tid01485774_00,1485774,1485774,AP_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,94ad9be4-f576-11e3-a64b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p826_tid606269_00,606269,606269,gr_JetMet,0,NULL,deleted,NULL,NULL,NULL,NULL,c095f77e-2288-11e1-85e1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107675.AlpgenJimmyZtautauNp5_pt20.merge.log.e835_s1299_s1300_r3043_r2993_tid645608_00,645608,645608,Physics,0,NULL,frozen,NULL,NULL,NULL,NULL,be2b7714-37b6-11e1-9d09-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.log.e825_a131_s1353_a145_r2993_tid01188948_00,1188948,1188948,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,80b3a6aa-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.simul.HITS.e825_s1299_tid01485664_00,1485664,1485664,AP_Top,0,NULL,deleted,NULL,NULL,NULL,NULL,d35a977a-f576-11e3-a64b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_TOP.e835_s1299_s1300_r2920_r2900_p822_tid603713_00,603713,603713,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,7b660856-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p834_tid653546_00,653546,653546,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c9c1a482-3ba7-11e1-b0df-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_s1299_s1300_r2730_r2700_p766_tid543991_00,543991,543991,gr_Susy,0,NULL,deleted,NULL,NULL,NULL,NULL,3ef403dc-f9ac-11e0-9281-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.AOD.e825_a131_s1353_a145_r2993_tid01188941_00,1188941,1188941,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,8304995a-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.NTUP_TAU.e825_a131_s1353_a139_r2900_p1286_tid01067016_00,1067016,1067016,GP_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,c1006dfa-3585-11e2-8e67-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.evgen.log.e835_tid454635_00,454635,454635,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,d1fb9b54-a5ec-11e0-8ed6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107703.AlpgenJimmyWtaunuNp3_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p834_tid609898_00,609898,609898,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,653b463e-2681-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107702.AlpgenJimmyWtaunuNp2_pt20.merge.log.e835_a131_s1353_a139_r2900_p1286_tid01067021_00,1067021,1067021,GP_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,bef8d826-3585-11e2-8e67-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r2730_r2700_p833_tid620205_00,620205,620205,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,02365490-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.log.e825_a131_s1353_a139_r2900_p1286_tid01067012_00,1067012,1067012,GP_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,c2caa286-3585-11e2-8e67-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.recon.AOD.e835_a131_s1353_a141_tid596793_00,596793,596793,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,0df84a98-18ad-11e1-81e8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.recon.log.e835_a131_s1353_a141_tid596804_00,596804,596804,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,16f295e0-18ad-11e1-81e8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.HITS.e1815_a131_s1353_tid01204078_00,1204078,1204078,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,578993e0-77a9-11e2-a0f7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r2730_r2700_p787_tid584512_00,584512,584512,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,c59eae30-0def-11e1-8c17-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.AOD.e825_s1299_s1300_r2730_r2700_tid517952_00,517952,517952,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,ff0e54b6-df84-11e0-9163-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1035_tid00813043_00,813043,813043,gr_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,ae24ea76-987d-11e1-9be1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.evgen.EVNT.e1815_tid01203936_00,1203936,1203936,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,d2322728-77a0-11e2-b15a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.NTUP_TAU.e825_a131_s1353_a145_r2993_p1286_tid01067299_00,1067299,1067299,GP_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,3c7a65a4-3657-11e2-8fe1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107704.AlpgenJimmyWtaunuNp4_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2730_r2700_p756_tid572684_00,572684,572684,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,90a3c4ac-fff5-11e0-a41c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.log.e835_s1299_s1300_r3043_r2993_tid645597_00,645597,645597,Physics,0,NULL,frozen,NULL,NULL,NULL,NULL,b4f7e86c-37b6-11e1-9d09-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.HITS.e835_a131_s1353_tid581198_00,581198,581198,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,005617f4-0984-11e1-aee9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p851_tid01051756_00,1051756,1051756,GP_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,af8f861c-2d99-11e2-8ff7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1248_tid01016079_00,1016079,1016079,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,cceadd8e-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.simul.HITS.e835_s1299_tid626545_00,626545,626545,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,9e65364c-2d0a-11e1-90ff-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r3043_r2993_p832_tid651003_00,651003,651003,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,5d10d6a0-3bc5-11e1-889e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107703.AlpgenJimmyWtaunuNp3_pt20.merge.NTUP_HSG5ZHMET.e835_s1299_s1300_r2730_r2780_p782_tid573554_00,573554,573554,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,c613c7b0-00e8-11e1-96bc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1054_tid00822487_00,822487,822487,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,f6044588-9e06-11e1-bfa3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107675.AlpgenJimmyZtautauNp5_pt20.merge.NTUP_JETMET.e835_s1299_s1300_r2920_r2900_p832_tid610229_00,610229,610229,gr_JetMet,0,NULL,frozen,NULL,NULL,NULL,NULL,359c6f8e-2681-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.NTUP_TOPBOOST.e835_a131_s1353_a139_r2900_p841_tid662053_00,662053,662053,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,19f4a720-412e-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r3043_r2993_p833_tid655690_00,655690,655690,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,f13417d2-3dc0-11e1-8160-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.NTUP_SMWZ.e825_a131_s1353_a145_p833_tid00810088_00,810088,810088,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,e0af5d76-97ee-11e1-a100-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.recon.ESD.e835_s1299_s1300_r3043_tid645082_00,645082,645082,Physics,0,NULL,group,NULL,NULL,NULL,NULL,8a19ca98-37b6-11e1-9d09-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.NTUP_SMWZ.e825_s1299_s1300_r3043_r2993_p833_tid655713_00,655713,655713,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,e6463084-3db7-11e1-abbb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.simul.HITS.e825_a131_tid01188790_00,1188790,1188790,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,bbaeec4c-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107675.AlpgenJimmyZtautauNp5_pt20.recon.AOD.e835_s1299_s1300_r2820_tid689210_00,689210,577777,Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,57d67e22-48bf-11e1-a05a-003048f0e786,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.NTUP_SUSY.e825_s1299_s1300_r2730_r2700_p756_tid537173_00,537173,537173,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,7657f5f4-f583-11e0-acc6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r3043_r2993_p1254_tid01013771_00,1013771,1013771,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,3a8999fc-1c7d-11e2-9ff7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_TOP.e835_s1299_s1300_r3043_r2993_p937_tid758447_00,758447,758447,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,6d5510b0-81fe-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.simul.HITS.e825_a131_tid581083_00,581083,581083,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,2cd1158a-097b-11e1-96fb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.simul.log.e1105_a131_tid730650_00,730650,730650,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,e2c94a92-60ce-11e1-87bd-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p801_tid599491_00,599491,599491,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,a88b6396-1c23-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107700.AlpgenJimmyWtaunuNp0_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r2730_r2780_p833_tid620227_00,620227,620227,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,4c9bbd86-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r3043_r2993_p833_tid655685_00,655685,655685,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,ebd497c6-3dc0-11e1-8160-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r2730_r2780_p820_tid606370_00,606370,606370,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,3a128dd6-2281-11e1-b70a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.114612.SherpaW5jetstomunu30GeV.merge.NTUP_SUSY01LEP.e931_s1310_s1300_r3043_r2993_p935_tid767226_00,767226,767226,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,4b137c20-85d3-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.TAG.e835_s1299_s1300_r3043_r2993_t84_tid00802596_00,802596,802596,Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,5eb383f2-968f-11e1-91bc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_TOP.e825_s1299_s1300_r2730_r2780_p766_tid573169_00,573169,573169,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,42824f94-006a-11e1-a40e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_SMWENU.e835_a131_s1353_a141_r2900_p801_tid599437_00,599437,599437,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,8817fd32-1c22-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2730_r2700_p716_tid525391_00,525391,525391,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,463b88a8-e5e4-11e0-adcd-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r2730_r2780_p801_tid591399_00,591399,591399,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,f393d76e-13dc-11e1-b988-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.merge.log.e825_s1299_s1300_r3043_r2993_tid01126162_00,1126162,1126162,AP_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,bde8bc9e-4bba-11e2-9cd0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2920_r2900_p833_tid620765_00,620765,620765,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,37d6d782-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r3043_r2993_p832_tid655558_00,655558,655558,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,23cc9a0c-3dad-11e1-a124-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.recon.log.e825_a131_s1353_a145_tid01188871_00,1188871,1188871,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,9ce03f46-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.simul.log.e835_s1299_tid495185_01,495185,495185,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,85a20e0c-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.simul.HITS.e825_s1299_tid495145_01,495145,495145,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,44ab83b0-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r3043_r2993_p851_tid654147_00,654147,654147,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,7ead9eca-3c14-11e1-a89c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.recon.log.e825_a131_s1353_a145_tid01188860_00,1188860,1188860,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,a159943c-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.evgen.EVNT.e835_tid454627_00,454627,454627,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c6b373fc-a5ec-11e0-8ed6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.log.e825_a131_s1353_a145_r2993_tid00883600_00,883600,883600,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,ff8f5a2a-bc92-11e1-98e1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.evgen.log.e825_tid645908_00,645908,645908,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,2615274a-37b1-11e1-9d08-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.log.e835_s1299_s1300_tid495280_00,495280,495280,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,747466ca-c809-11e0-82e3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.108346.st_Wt_McAtNlo_Jimmy.merge.NTUP_TAUMEDIUM.e835_s1310_s1300_r3043_r2993_p851_tid682343_00,682343,682343,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,0cd0b524-46e8-11e1-bec0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_TOP.e835_a131_s1353_a141_r2900_p834_tid609817_00,609817,609817,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,6532e918-2680-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.NTUP_TOPBOOST.e835_a131_s1353_a145_r2993_p841_tid741399_00,741399,741399,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,d3afa308-6fab-11e1-8ccb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p851_tid654115_00,654115,654115,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,63848c94-3c14-11e1-a89c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107704.AlpgenJimmyWtaunuNp4_pt20.merge.NTUP_SMWZ.e835_a131_s1353_a139_r2900_p1035_tid01050898_00,1050898,1050898,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,5346213a-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.simul.HITS.e835_s1280_tid470699_00,470699,470699,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,780444a0-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.recon.AOD.e825_a131_s1353_a139_tid650291_00,650291,650291,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,202e23a6-3ad4-11e1-8d83-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.NTUP_TOP.e835_s1299_s1300_r3043_r2993_p937_tid758455_00,758455,758455,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,7df09ffa-81fb-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1054_tid00822506_00,822506,822506,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,e4977748-9e06-11e1-bfa3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.simul.HITS.e835_s1299_tid495156_03,495156,495156,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,5eee93fc-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p1486_tid01248831_00,1248831,1248831,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7aca9924-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.simul.log.e835_a131_tid596656_00,596656,596656,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,f6a994a2-189b-11e1-aa6a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.recon.log.e825_s1299_s1300_r2730_tid515181_00,515181,515181,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,9492f436-deec-11e0-bc9d-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_PHOTON.e835_s1299_s1300_r3043_r2993_p1373_tid01186002_00,1186002,1186002,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,4220fd78-6669-11e2-8e62-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.log.e835_s1299_s1300_tid626575_00,626575,626575,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,b4e5afb4-2d0a-11e1-90ff-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.log.e825_a131_s1353_a139_r2900_p841_tid662114_00,662114,662114,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,56636e68-412d-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.simul.HITS.e825_s1299_tid741608_01,741608,741608,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,1ed7110c-6fc7-11e1-8aee-00155dff097a,panda,unknown,0
